ID,name,latitude,longitude,mean_checkin_time,review,category
279,Pizza Hut,29.9768214212,-90.0991417935,16.0,"I ordered 2 pizzas and only one showed up.   When I called the guy just said""not sure how that could have happened"" 40 minutes later they sent the 2nd pizza. Not even an apology.   Im a believer that store reflects management.   So they must suck",Restaurants
737,Vucinovich's Restaurant,30.029995,-89.92781,17.0,"My husband and I are driving to Florida and stopped here for lunch. We got the special: gumbo, gulf shrimp, catfish and fries. It was reasonably priced and the food was amazing! Would definitely stop here again!",Restaurants
2422,Big Poppa Burgers,29.906878,-90.086336,18.5,"This place is incredible! If you love big eating, this is the place for you. Fresh made to order food a family atmosphere and good prices. The sauce is what makes it special. You could really share a meal if you are a light eater because everything is big at this place. It is defiantly worth the visit.  I read the review in NOLA.con and had to try it! You will not be disappointed!",Restaurants
3480,Crescent City Blues & BBQ Festival,29.9482646,-90.0703383,20.0,"NEED AFFORDABLE VEGETARIAN FOOD OPTIONS! (No, not a salad).  The weather is great, music was pleasant, and crowd was good too.  It was not overcrowded, and the food lines were not too bad (20 minutes or so).  Yes, things were expensive.  An average lunch would be $15 or so.  Parking was easy; you are in the city and can park anywhere.  The music was okay; nothing too outstanding and no one famous, but it was pleasant and fun.",Nightlife
66,Redemption,29.9741719,-90.0974353,14.0,"This is a milestone review for me on Yelp.  I had been struggling with which one to chhose.  I decidede to make it Redemption.  This was seriously one of the best meals of my ENTIRE life.    This review was from about 2 months ago.  Sorry it is a little dated.  Such as life.    The setting is an old church.  It is really a beautiful surrounding for a restaurant.  Although I am an old church architecture nerd.  It was really cool to look around.     The service was incredible.  I was hear as part of a group of 7 other characters, several were part of the NOLA restaurant scene.  We wanted a good time with the meal and they provided it!     Paneed smoked soft shell crab a la Christian.  I was not fortunate enough to have enjoyed the original.  I can not comment on the faithfulness to the founders recipe.  I can say this there is no highe calling for a soft shell crab than to be cold smoked and fried in preparation for this dish.  On to your 77 virgins and mecca for you!  But I experienced heaven eating this.    Seafood stuffed filet of fish a la Christian's - This was superlative.  Again did not try the original, but the mirliton and seafood stuffing was heavenly, and more importantly improved the taste of the fresh flounder rather than competing for the spot light!     The combination was quite possibly one of the 10 best meals of my life.  If you have been here, you should try it!",Restaurants
1392,Juicy Lucy's,29.9753834,-90.1002057,17.0,"Id honestly rather eat frostop burgers. Unique menu and polite servers, but slow service and cold fries. Not BAD burgers by any means, just didn't blow my mind.",Restaurants
1588,SKECHERS Factory Outlet,29.947254,-90.062527,17.0,"Walking around the mall late at night I popped in really quick to get a pair of shoes I already KNEW they had my size. I walked straight to them to get them and take  them to the register as an African American guy with dreads and a beard yelled out "" we close in a minute "" and we said  "" no problem! "" I got to the register and he sighed really loud and kept on with an attitude so I put him in his place. And as we  left he said "" yeah I was irritated ""  No wonder this has a 1 star rating. Kisses from the girl in a green bodysuit!",Shopping
447,BB King's Blues Club,29.9601224392,-90.0595560927,18.0,We just left this place. Absolutely horrible service.  Ordered the sweet corn and jalapeño hush puppies.  They were burnt to a crisp.   Never received our main entree. Avoid it all costs!!!! We left and are now looking for somewhere else to eat with more attentive service. Refuse to spend my money at such an inept place.,Restaurants
620,Maïs Arepas,29.9418983,-90.0750378,3.0,"Okay let start by saying that ""for New Orleans"", there's no other place like it. It's Colombian. Not Mexican. (Which sways towards cheesy and TexMex) This place is what you'll find in Miami, New York, DF or Cartagena. The decor is chic yet earthy. I can even go as far as saying that I see a reflection of myself in the ambiance. Now let's talk about the food. I'm not one to give a great assessment on what Colombian should be but I liked it a lot. I had the arepa sampler and the chorizo arepa- both which I devoured. Each arepa had its distinct taste and I wanted more. My only drawback of the whole ordeal was that I so know arepa to Colombians, as is what hot dogs are to Americans, or tacos to Mexicans. For an appetizer and one arepa I paid $30(tip not included) and to me, that's ""fine dining"" prices. The rock in my shoe was that those plaintain chips served as a side item to the arepa, were unmistakably ""Zambos plaintain chips""(cheap Honduran bag plaintain chips). I don't have a problem eating them but for $13 an arepa I'm definitely being ripped off. Please slice and fry me a real plaintain chips, don't cop-out with the cheap stuff! That arepa plate served as is should be no more than $9-$10. It wasn't filling at all-for Colombian street food this place is a little steep. If another place opens up that serves the same with lower prices, you guys are gone-pecan. Other than that, this place is solid. If you're thinking about going, please try it out. Worth going once.",Restaurants
2375,Viet Orleans Bistro,29.952161,-90.072301,17.0,"When you get sick of all the fried oysters, fried chicken, fried cheese, fried shrimp, lobster, crawfish and po-boys, you'll be ready for this very clean and refreshing Vietnamese/Japanese restaurant.  I was able to have a great simple meal that didn't cost me $65.",Restaurants
1006,Bistro At Maison De Ville,29.957825,-90.065984,3.0,"Had the pleasure of dinning here during my vacation in NOLA. This place was amazing. It's right off of Bourbon Street, so it was not to hard to find when we went dining there a second time.   Everything that they prepared was delicious. The first time we went there, we ordered practically everything and cleared our plates, with still the hunger for more (even though the stomach couldn't take anymore). It was a shame though, since we did not have a chance to try there dessert. Or at least until we returned to indulge our sweet tooth before our flight.   I highly recommend this place, the servers were very friendly and attentive, the food was unbelievable, and the decor was very fitting.",Restaurants
355,Marjie's Grill,29.9632507,-90.0890782,16.0,The food was great nice character! We sta on the porch durining lunch time with a beer I really enjoyed watching the cars go by something I dont get a chance to do.....Loved IT!,Restaurants
2595,Freret Street Po'boy and Donut Shop,29.9350566,-90.1066494,17.0,"We came here purely by luck, riding the Charles St Street Car we decided to jump off and walk around a bit, came across this little gem and were delighted by the great service, the fluffy donuts and the fresh oyster po-boys.",Restaurants
821,Good Bird,29.9693909,-90.0521636,17.0,"3 words... YUM, YUMMY, YUMMILICOUS!!!! (Yes, I made that last one up!) Those words don't even come close to the worthiness of this awesome little sandwich/salad place located in St. Roch Market where everything is centered around Rotisserie Chicken!  I tried the Larry Bird which is there most popular sandwich! These 2 halves of heaven are served on fresh pressed French bread with fresh avocado, bacon, lettuce, tomato, and of course a heaping serving of rotisserie. Served with a side of homemade potato chips sprinkled with Cajuns seasoning.   The meal overall was light, the bread was airy, and the homemade chips were perfectly cooked! I definitely will be back to try some more!",Restaurants
350,YNOT Dock,30.0398002737,-90.013458459,18.0,"Cute, relax place to hang out and grab a drink. It was a Saturday at 6:30 when we went and the sunset and reggae music set the mood as well as the boats coming in. Margarita was $6. There is no drink menu but they have the basics. I was pleased to see deep eddy orange and grapefruit. There is ample seating and a few games, like giant jenga.  They also offer water sport rentals so it would be a perfect day trip out on the lake with libations or a snowball after.",Restaurants
1341,River's Edge,29.9576636165,-90.0621063667,17.0,"Yuk. Undercooked fries, overly salty fries oysters. Move on.",Restaurants
3075,Wolfe's in the Warehouse,29.9432332,-90.0648598,14.5,Staying here at the Marriott. These guys are awesome. They couldn't get our game on so Matt streamed it on his personal MLB account in his phone and set it up for us to watch. Matt and Rickie ROCK and so does Marriott!,Restaurants
1340,Raising Cane's Chicken Fingers,29.9413940833,-90.095909736,18.0,What can I say but. When is this food coming to Australia. KFC has nothing on this .. Staff where amazing and friendly in drive thru.  Took them a couple of goes to get my order right cause they didn't understand my aussie accent but were more then helpful when we both worked out what I wanted. Thanks guys will be back mate. .,Restaurants
2926,Freret Hardware,29.9351427,-90.10968,16.0,"I've bought from them before, but I needed someone to take an axe handle I bought, mill down the end to fit in one of my old blades, and install it. Mistakenly, I purchased the handle somewhere else, but they took it in and fixed it up by lunchtime the following day. They were really cool about it and refused to let me pay for the service. If I need so much as a thumbtack from now on, it's Freret Hardware or do without.",Shopping
1900,Maison Bourbon,29.9586117,-90.0658633,4.0,"Good sounds, but they dont serve food and you must order 1 drink per set. Daiquiri and mojito was 9.75 each.",Nightlife
2321,Taqueria El Poblano,29.9798109,-90.0793488,17.0,"Los Poblanos has the most authentic tacos in NOLA, without question.  My favorites are the carnitas and pollo tacos.  You get three tacos for $5 and they come with really good green or red salsa and an amazingly spicy roasted serrano/jalapeno pepper.*   Last time I went there, the guy in front of me ordered the torta, which looked amazing.  I am going to try that next.  The women who cook are very friendly and efficient.  Oh, they also have Mexican coke, which is tops in my book.  Go here, get some tacos and drive a little further to City Park for an excellent picnic while the weather still permits it!     *It reminds me of Tom on ""Parks and Rec"" eating the pepper and singing ""This is how we eat i-it"" to the tune of Montell Jordan's song...in fact that's what I'm singing in my head every time I eat the jalapeno.",Restaurants
176,Pizzicare,29.9636392,-90.094284,17.0,"After an unsuccessful first experience with this pizza place, the owner contacted me and generously offered to deliver another pizza in the future, free of charge.  Tonight, I took him up on his kind offer.  We ordered the Pepper pie, which included Peppadews, Jalepenos, Poblano Peppers, Crumbled Hot Sausage, Mozzarella & Red Sauce.  We were not disappointed!  Not only was our order delivered in a very timely manner, but the pizza was fresh, hot, and smelled wonderful!  The pizza was full of flavor, with equal parts sweetness and spiciness.  The crust was also very tasty.  I can definitely say the ingredients were top-notch, as well.  I plan on being a Pizzicare customer in the future, as the business shows excellent customer service and takes pride in their product.  I highly recommend it!",Restaurants
383,Goodwill,29.9643494,-90.1003074,19.0,"I call this Goodwill the ""trashy thrift store down the street"". No offense to the employees here (who are all very nice, by the way), but everything about this particular Goodwill makes me feel really cheap and used like a dirty condom from Family Dollar. The building itself is incredibly large, and next door is some sort of program for people who have EBT and don't have any clue in the universe how to apply for a job. Most of the clothes are women's, but that's alright because I occasionally wear women's pants. All of the clothes are extremely trashy looking, like the kind you find in a dumpster during a dangerous stroll through the St. Roch neighborhood (because we all do that for fun). I once found a lovely pair of women's burgundy wine corduroy pants that fit me like a prince and only payed $3 for them. I suppose that is the point of Goodwill. It's trashy, but if you are lucky enough to find something good, it's going to be incredibly cheap.   I typically like rummaging through the LP section at thrift stores because this is where I find piles of classical and opera records for 50 cents a piece. However at this Goodwill, all of the records are either missing from their sleeve, scratched like an ex-girlfriend would your car, or broken. I also make a habit out of finding lost gems within the piles of books, but this Goodwill has a terrible selection of books that only your grandmother would read. The book area is huge, but yeah, don't get too excited.   In order to find the true gems when thrift store shopping, you really have to know HOW to thrift store shop. I've found the occasional bookcase for $10, but you have to peak your head in every other week or so to check on the new arrivals. I live walking distance from this Goodwill, so I do just that. Every blue moon I'll spot a dainty looking vintage chair, refurnished and incredibly affordable. Also, the glassware section may perhaps be the best part of this particular Goodwill. One may find a set of handsome vintage glassware on a good day. I always patrol the thrift stores for old absinthe glasses that they don't know are absinthe glasses, and sometimes run across lovely sets of vintage wine glasses, cocktail glasses, and glass cups. So take it from a professional thrift store shopper: this isn't the place for a new wardrobe, but you're sure to find the occasional gem in the furniture area or the glassware section if it's your lucky day.",Shopping
1065,On Faith Donuts,29.9458881551,-90.0879305551,14.0,"I saw this place on Facebook, so I decided to go and check it out. Firstly the owner was very polite and so kind!  The donuts were really good!  I had a few different kinds and they were all really tasty! I will for sure be making this my spot!",Restaurants
2026,Faubourg Bistro,29.9411123935,-90.1285415143,2.0,Great atmosphere! Food was good especially the Mac and cheese balls. Prices are kind of high but overall good food.,Restaurants
2011,Fiery Crab,29.9538877,-90.0724138,14.0,"The food and the service was great, I'll definitely returning! No wait at all, bathrooms were clean as well which is something i always look for.",Restaurants
2497,Ye Olde College Inn,29.9605088,-90.115896,2.0,"we met up with some friends and were going to see a show at the Rock & Bowl. We went to Ye Olde College Inn, as we had read great reviews. Not so much....I don't know if we were there on a bad night, but it was a subpar meal at best. For starters I ordered the onion rings and our friends got salads. The onion rings were the best part of the meal- perfectly fried and stacked in a fun tower. The salads were average. I tried the shrimp remoulade and fried green tomato po boy, which was good, but not great. I didn't remember to ask for it dressed and it wasn't offered, so maybe that would have helped. My husband got the veal cutlet, which didn't impress him much, either.  My friends ordered a side of fries that was so cold and undercooked that we had to ask for them to be replaced.",Restaurants
3506,Olive Branch Cafe,29.9116854361,-90.000494701,17.0,"This and every other Olive Branch that may or may not exist is worth your time and your credit card.  Everything on the menu is worth trying, and they have the best pizza on the Westbank.",Restaurants
1518,Don Villavaso on the Bayou,29.980166,-90.0835312,3.0,New little spot on Esplanade right in the city park area! The food was great and a stake and got a very good cigar ! It a nice and inviting  place,Restaurants
881,CVS Pharmacy,29.9249096319,-90.1080957035,17.0,"If I could, I'd give it a zero. If Walgreens were still accepting BC/BS I would be out of here! The wait time is insane & you are never given an honest estimate. Most recently I was told 15mins and waited over an hour & 15mins. No respect for people's time. I'm switching to the Cvs on S. Claiborne.",Shopping
3128,B Mac's,29.9574424,-90.0673586,5.0,"This place is no hidden gem, its been here since the 60s.....you guys missed out when it was a REAL hidden gem.  Since the recent renovations it's very clean and beautiful, but the clientele here is just so lifeless and boring compared to the old crowd. RIP Le Roundup, welcome B Macs:/",Nightlife
459,Jackson Brewery Bistro Bar,29.9563144,-90.0627314,18.0,"Great find when we were walking by for brunch!  The Brisket Fries were amazing. The Boudin was seasoned perfectly! The Shrimp and Grits will touch your soul. Plus bottomless mimosas on the weekend!  On the corner of the patio you can hear the sounds of the quarter, see the Mississippi and feel the breeze. Amazing atmosphere. Dominic was super chill and helpful.",Restaurants
1583,The Spotted Cat Music Club,29.964090153,-90.0577096829,4.0,"First of all, cover charge for bars in New Orleans are for suckers and tourists! The cat has no cover but is always always providing some of the best music in town! Cash only at the bar, and there is a one drink minimum, but really, you're in New Orleans or course you're drinking! Great people, always a friendly vibe, it's packed so be ok with touching people and people touching you. And it's hot, so it's ok to sweat some, and if you're a female ( use the men's room, it's cool we don't care) there will be a long line to the pisser. Bartenders are friendly and serve great drinks The bouncer is cool and you don't want to do anything to make him otherwise, and the crowd ranges from young to old, rich to not and all inbtween. Enjoy!",Nightlife
996,Happy Raptor Distilling,29.9398351,-90.0767455,19.0,Stumbled upon this distillery after seeing a sign on a pole.  The owner and staff were great to chat with and ready to share about their experiences and processes.  The Dirty Shirley and Old Fashioned were both hits with my group!,Nightlife
418,Drago's Seafood Restaurant,29.9475628172,-90.0633108616,17.0,"Just are here, got gator nuggets a beer and the catfish lunch special. The nuggets were alright I was happy at first. Unfortunately that's about the most positive part of my experience.   I'll start with the catfish, it was literally inedible. It tasted like someone left the fish out for the night and rolled it in bleach. I had one bite and now my stomach hurts. Why drago whyyyy. Finally, I asked the prices of their beer and was told they were between $4-6 dollars. I asked how much a bud light costs and was told that it was the cheapest beer. To my surprise the beer cost $6 and when I questioned my server about it she told me that since she had not directly said the beer was $4 dollars that I had to pay for it and nothing could be done. When we pointed out that she had tipped herself 20% instead of the 18% my beer became free! Anyways dragos had the worst fried catfish id ever eaten and shady servers that will take advantage of you if they can. Would not come back.  P.s oghgg my stomach still hurts",Restaurants
193,Hieux Boil Seafood House,29.9691105,-90.105768,19.5,"My sister was craving for some crawfish since she lives out in the west coast and been years since she had it. We decided we stopped by on our way home from picking her up from the airport and the place was packed so we decided to get it to go. Our order consists of The Feast, 10 lbs of crawfish on medium heat and an order of fried calamari  thought we might've ordered too much food but boy were we wrong fried calamari smell so good that we had to dig in and couldn't stop eating bc it was light,  crispy and hot.",Restaurants
1127,Ursa Major,29.9501148,-90.0742893,16.5,"Mediocre lunch with slow service.  Good space that looks appealing, is clean, and wasn't overly loud, even for an open room.  However, from the time we were seated to the time we left, it was at least an hour, which make it difficult to be a good lunch spot... definitely not going to get you in and out if you have a one hour lunch time slot.  The place was empty also, except for one other table.  Sandwich was bready, and the bread crumbled.  Vegetarian option was too salty and quite inedible.  Probably won't try again for a few years.",Restaurants
734,Deanie's Restaurant,29.9415236,-90.0675256,17.0,People from my office go here all the time.  Go in with an appetite because the portions are huge!  I haven't found anything here I didn't like.  The service is quick and the prices are good.  The breaded veal is out of this world.,Restaurants
3017,Catty Shack,29.9862484,-90.0764834,16.5,"We went soon after it opened, and Catty Shack kicks ass! After moving to Nola from Dallas 4 years ago, we've missed excellent tacos and queso. No more, bc Catty Shack is so delicious. We've tried every taco on the menu, all fantastic. Personally, I love the Big Daddy brisket tacos, my husband gets the catfish and the crispy beef tacos. And always chips and queso. Always.",Restaurants
3354,14 Parishes on Oak,29.9486701,-90.1311269,5.0,"We've heard of 14 Parishes for awhile now but haven't had the chance to try them out until now. Debated between this location and the Pythian Market one and decided to go here. Customer service was OUTSTANDING. We appreciated the welcoming atmosphere our server created and the time they took to share more about the menu. The food was pretty good -- we ordered the jerk chicken with callaloo and cabbage, and the jerk lamb chops (chef special) with callalloo and spinach rice. We also ordered the curry chicken patty and veggie patty. I agree with the comment a previous post mentioned -- not enough filling. Flavor was wonderful and full of bold spices, heat was great as well, but the portions for the lamb chops were disappointing and left us wanting more. I wouldn't order this or recommend someone order this in the future.",Restaurants
1404,French Quarter Pizzeria and Bar,29.953005,-90.066406,5.0,"It had been a day of disappointing food experiences. My spirits were low, and I just wanted a good pizza. The concierge at my hotel recommended French Quarter Pizzeria, which was close by. I was skeptical but decided to try it, and it came through with some of the best pizza I'd had in awhile.   The server brought me a large pizza, heaped with 5 toppings. The crust was just the right combination of thick/thin and crisp/soft. The sauce was tangy and spicy enough to compliment the generous amount of cheese and incredibly fresh toppings. This pizza renewed my faith in New Orleans food.   Downside: It is primarily a bar and a tad smoky. The place was almost empty during the dinner hours, although I suspect it gets packed later at night. They certainly don't advertise their pizza, but they should!   Check it out if you're in the mood for pizza in New Orleans.",Restaurants
1171,Salú Bistro and Bar,29.9235527,-90.0870027,17.0,"Consistently delicious.  Incredible cocktails. try them all. Unique. Top quality.  A large variety of Tapas.  Incredible flat breads, mussels, bacon wrapped dates, calamari to die for, and cheese plates.  Go!",Restaurants
801,The Art Garage,29.9689435,-90.0557385,3.0,Wow talking about deceiving website. This is a garage filled with crap that no one wants. Don't let the photos on their website fools you. Not worth it,Nightlife
3218,Chicken on the Bone,29.8930637,-89.9159785,4.0,"This band is an absolute blast.  While visiting Bourbon St. last summer my husband and stopped in one of the myriad hole in the wall places live music.  The difference with this place was we stuck around for a couple of hours because the music and entertainment were amazing.  Their set list is full of familiar songs, they get the crowd dancing and singing, and they are just plain fun.  Great stage presence, very welcoming of audience participation and engagement.  Can't wait to see them again!",Nightlife
3010,Dmac's Bar & Grill,29.9659492977,-90.0979328156,3.0,I have been wanting to go here forever since i live right down the road.  only locals go here which is cool.  live music is always a plus.  i got a burger and was very pleased.  it was pretty cheap too.  fries werent bad.  i would probably get something else next time but just because i am curious.  i could easily stick with the burger.  word on the street is they serve food 24/7 so that is amazing.  def see myself here late night in the future.  it will be interesting to see the clientele as the night goes on too.    cool place,Restaurants
1602,Louis XVI Restaurant,29.9551088,-90.0681337,2.0,Some of the best food we've had yet And what an AMAZING STAFF. 5 Golden Stars they deserve more. We had a great time and will be back. Again thanks New Orleans OMG,Restaurants
167,Gallery Rinard,29.9575278,-90.0654254,20.0,Awesome Artist and very honest. I have known his work since he started. Matt is always willing to help you with questions even if it's not related to his work.,Shopping
2123,Em & Liv,29.9416145,-90.1288432,19.0,Cute little boutique with moderate price points. They have a nice assortment of casual clothes and cocktail attire. The workers are nice and will help you with out being crazy overbearing. They have a rewards program where you spend x amount (I want to say its $125) and you get $25 off your next purchase. Not a lot of local places do these kinds of things so its a nice perk.,Shopping
1598,Marigny Opera House,29.9650384197,-90.0490361452,5.0,"Gorgeous building with excellent acoustics!  I am really happy that I got to see my friend's group, Steamcog Orchestra, perform here during JazzFest!  It's not far from the French Quarter and looks great day and night.  It's truly a gem - make sure you see a performance there when you visit New Orleans.",Nightlife
1232,McDonald's,29.925115,-90.070156,18.5,"Slow. Dirty. Splattered with dried, spilt milkshake.  The dining area is used for storage, the lights don't work, but my food was edible, and I didn't get sick, which was a plus.  Pretty much the last place I would choose to go, but I was starving, and didn't have time to go anywhere else.    It would be a huge improvement if the owner fired the management, and all of the employees, as none seem interested in doing anything related to what is typically expected while employed.  After they were done gossiping and checking their phones, they did make my food. It would have been nice if they washed their hands after handling their phones, though.",Restaurants
1796,Lola Boutique,29.9433827,-90.1340585,18.0,"My friend and I were strolling around the neighborhood one Saturday morning, stopping in boutique after boutique.  Lola was by far my favorite boutique-- we were greeted by a delicious scent and reasonably priced merchandise when we walked in.  I loved the Tyler Company ""Original"" scent that they were burning so much that I stocked up on candles and I'm reminded of New Orleans every time I burn them.  I really liked Lola's accessories as well; I bought a pair of earrings that quickly made it into my regular rotation.  Lola, I'll be back!",Shopping
2174,Lalosh Silver,29.959481444,-90.059899841,18.0,"I got a bracelet made here with three stones of my choosing and the gentleman did an amazing job! You can tell he takes pride in what he does and he enjoys doing what his ancestors have been for a long time. Definitely a must see, and a great chance to get something specifically made just for you!",Shopping
684,Coyote Ugly Saloon,29.9529652,-90.0655348,5.0,"Love this bar! Girls are fantastic and always looking to make it a good time whether it be a slower Tuesday night or a crazy, wild Saturday night! Wouldn't chose any other place to spend the night.",Nightlife
3043,St Charles Vision,29.9426011,-90.1340748,18.0,"I have been going to St. Charles Vision for a few years now and always have a good experience.  The people are always friendly and I feel confident with the doctors and staff.  Recently I had an eye infection and went to urgent care, spent $130, then went to St. Charles Vision and discovered the urgent care doctor had completely misdiagnosed it (all the while being very condescending to me during my visit).   The doctor at St. Charles Vision was not only very nice, but knew immediately what was wrong with my eye and treated me appropriately.  And the cost was half what the urgent care cost.",Shopping
1756,Henry's Uptown Bar,29.9205764,-90.1102795,5.0,"My favorite corner bar in the city!  Great atmosphere, all ages, classic jukebox and most importantly smoke free!!!  My boyfriend and I go all the time.  Oh and their roast beef po'boy is fantastic!",Nightlife
1628,La Crepe Nanou,29.9249278,-90.1091287,2.0,"Finally made it to La Crepe Nanou after wanting to go for some time.  K and I were hungry and it was getting late, so I was trying to find a place that was open late. I searched for ""dinner"" in the Yelp search box and selected a couple of neighborhoods. I was scrolling down quickly and saw that La Crepe Nanou was going to be open till 11 p.m. This was the winner.  We parked not far from the place and walked over. It was a beautiful night. There was a cat lazily lounging about on the host's table/podium thing right by the door. There was a couple waiting before us when we walked up, but we were all seated promptly.  K's allergic to shellfish so that ruled a lot of menu items out for us, but we still managed to enjoy an awesome dinner. We shared the Crepe au Poulet to start with. We got some Pinot Gris to go with it. Our server warned us that the Pinot Gris was a little sweet. It was really sweet, but I (and K, too) like my alcohol sweet, so it worked out for us. The best part of the Crepe au Poulet was the Ratatouille, which we got on the side (I don't know how it normally comes). I just wanted to sit with a big bowl of that Ratatouille by a fireplace. It felt like home, because it reminded me of my host mom in Paris, who used to make us a big pot of Ratatouille about once a week.  Then I had the Duck (special) and K had the veal with tomato sauce. Honestly by this time I was getting really full, so I only had a little bit of my duck, which was really good. But I'm not good at the whole fork-and-knife thing when bones are involved (my French host parents used to tell me to just use my hands when I'd struggle at the table), so I gladly took most of it in a to-go box so I can go home and pick up the meat with my hands. The grilled veggies that it came with were also very good. K enjoyed his veal, as was witnessed by his clean plate.  We didn't have room for dessert, which was a shame because I really want to try the crepe with the Creme de Marrons.  I'm definitely gonna have to go back to try the mussels and the Crepe Marrons.  And this place *is* really cute. Aside from the lady at the next table being really loud, it was a great spot for our date.",Restaurants
1147,Red Dog Diner,29.9244039489,-90.0860021837,17.0,"The menu is fantastic and it was hard to choose. In the end, I didn't have a huge appetite and was looking just for a small meal, so I had one sweet potato pancake and a side of scrambled eggs which set me back well under $10 which I think is amazing for a midday meal as a tourist! I love it when restaurants have ala cart menu items and I will definitely be back! Plus it was delicious....",Restaurants
2043,Louie's River Ridge Ace Hardware,29.9462933,-90.2131371,16.0,"This is a neighborhood hardware that has the everything you could need for a home project.  It's so much larger than you realize until you get in there.  Super helpful employees round out this Ace for a great shopping experience.  I don't do a lot of hardware shopping, but when I do, I drive to River Ridge for hardware needs.  Stay handy my friends.",Shopping
863,Dixieland Factory Outlet,29.9568442,-90.0671628,17.0,"Sort of your typical t-shirt and souvenir place on Bourbon. The reason I am giving it 4 stars is that in the back they have good t-shirts marked down to reasonable prices. Everywhere else on Bourbon decent shirts go for $20 and up, whereas here we bought a couple for only $15.",Shopping
283,LUVI Restaurant,29.9163156,-90.1121792,2.0,"Cute remodel - nice decor, some of the wait staff was friendly, others not so.  It was hot in there!  We sat at the sushi bar right by the AC thermostat.  It read 77 degrees at 7:30 pm on a July night!    I didn't like that our waiter tried handing us the check when we were still waiting for my husband's last dish.  He even still had his chopsticks in his hands!  Once the chef shook his head at him, he walked away.   My husband ordered the ""all raw feed me"" for $60, which was 5 dishes.  They were all crafted with a lot of thought, tons of flavor, and precision in the plating.  The last dish was New Zealand king salmon, which came in fresh that day.  All of the fish was super fresh.  The portions were VERY SMALL- more like a tasting.  He was still hungry afterwards.  I got the dumplings, which were very delicious and also the ""monkey"" salmon dish.  It was good as well, but the portions again were small.  All of the fish was sliced thin and small in size.     I'd say go once to experience LUVI, but if you like to eat sushi/sashimi like we do, find another place.  It's too pricy for what you get.",Restaurants
2963,Fischer's Jewelry,29.9553054,-90.0727831,17.5,Fischer's Jewelry had the most caring and kind hearted staff that happily helped me with all my shopping needs. A must for anyone in New Orleans looking for quality jewelry!,Shopping
481,Rock Bottom Lounge,29.9179196,-90.0933734,5.0,"Rock Bottom is what it sounds like, and no, you don;t want to go there.  If you've never been you don;t want to go.  Trust me.  If you don't trust me, drive by and take a look during daylight hours.  You will see what I mean.",Nightlife
2405,Sutton Galleries,29.9568951,-90.0659727,17.0,"Decided to stop into this beautiful gallery today and saw a piece of art that I wanted, it was so beautiful and resembled to me protection and peace. It was a piece with trees that to my artistic approach and eye, it looked liked eyes in the trees. As I said this the gallery owner Ronnie basically said my vision was wrong and put a negative spin on it. I was so turned off and offended and said to him that each person has there own artistic interpretation. I will never buy art from this gallery and it's sad that I had to experience this negativity while vacationing in beautiful New Orleans. There are so many galleries in the French quarter, don't waste your time or money at Sutton galleries.",Shopping
3149,Vaso,29.9622778506,-90.0576996803,4.0,"Wanted to check out some live music on Frenchman and grab a small bite of food. Vaso met both goals- really well actually.   Music: We walked up and down Frenchman listening for whose music we liked the best. Tonight a blues musician was here and we liked his sound. Fun personality, playful with the audience, really good music- some original songs and some covers. Also, it's a nice big place so there was some breathing room.  Food: We tried the red beans and rice and it was the best we've ever had- extremely flavorful and just the right amount of heat. (And at only $4 a bowl, a ridiculous value!) I only wish I'd been hungrier so I could have tried more of the menu. They also had heartier plates for around $15-20 like pulled pork sandwich or ribs.  Okay, service: we had GREAT service and I really liked our waitress by the time we were finished but ... when she first approached our table, I wondered if she was a bold pan handler coming inside the restaurant to ask for money. She came directly up to our table from the sidewalk (maybe she'd been on a break outside?), and didn't smile or introduce herself. She pointed to the menu and asked what we wanted. We went with it and told her. Once she had our order, she was really attentive and good to us, replacing drinks quickly, checking in about the food. It was a weird start but overall a really nice experience.  Next time we're in NOLA, I'd like to come back, hungrier, and try more food.",Nightlife
424,Nola Vegan,29.9561495,-90.1279653,17.5,I have been vegetarian for two weeks and I have been looking for fried chicken. This place delivered with their chicken and waffles. It was so good. I also had the potato salad and po boy.  The only con was the po boy was not stuffed and the bread was thicker than the ingredients inside it. I will most definitely pay to have the po boy contain more mushrooms. Overall the food was good and I will definitely go back.,Restaurants
3175,The Dough Bowl,29.9411307,-90.1234573,6.0,"I spent my college years at Tulane and grew up in NY and I've gotta be honest. This is damn good pizza, especially if you rebake it. The crust is thin and crunchy, they spin their own dough, the sauce is ok but they toast the cheese perfectly.  Plus the slices are deliciously huge and foldable. Definitely a fan.",Restaurants
491,"The Higgins Hotel New Orleans, Curio Collection by Hilton",29.9425436,-90.0698284,13.0,Merry Was amazing and so was the duck gumbo! The service was excellent. Maya the hostess was very personable and exciting! The blood Mary's were also to die for! I have no complaints and will be back!!!!,Nightlife
